date,sku,store,unit_price,sales,demand_realized,on_hand,lead_time_days,safety_stock,reorder_point,year,month,dayofweek
2023-03-05,SKU_005,WH_Main,116.12,0,28,0,16,30,446,2023,3,6
2023-03-06,SKU_005,WH_Main,116.12,0,47,0,12,31,343,2023,3,0
2023-03-07,SKU_005,WH_Main,116.12,0,39,0,11,28,314,2023,3,1
2023-03-08,SKU_005,WH_Main,116.12,0,37,0,9,23,257,2023,3,2
2023-03-09,SKU_005,WH_Main,116.12,0,35,482,9,27,261,2023,3,3
2023-03-10,SKU_005,WH_Main,116.12,26,26,456,10,26,286,2023,3,4
2023-03-11,SKU_005,WH_Main,116.12,30,30,426,8,20,228,2023,3,5
2023-03-12,SKU_005,WH_Main,116.12,40,40,386,8,23,231,2023,3,6
2023-03-13,SKU_005,WH_Main,116.12,46,46,340,8,24,232,2023,3,0
2023-03-14,SKU_005,WH_Main,116.12,26,26,314,12,28,340,2023,3,1
2023-03-15,SKU_005,WH_Main,116.12,26,26,288,10,30,290,2023,3,2
2023-03-16,SKU_005,WH_Main,116.12,26,26,262,13,31,369,2023,3,3
2023-03-17,SKU_005,WH_Main,116.12,28,28,870,10,23,283,2023,3,4
2023-03-18,SKU_005,WH_Main,116.12,33,33,837,7,24,206,2023,3,5
2023-03-19,SKU_005,WH_Main,116.12,41,41,796,10,27,287,2023,3,6
2023-03-20,SKU_005,WH_Main,116.12,35,35,761,14,40,404,2023,3,0
2023-03-21,SKU_005,WH_Main,116.12,28,28,733,9,29,263,2023,3,1
2023-03-22,SKU_005,WH_Main,116.12,32,32,701,8,24,232,2023,3,2
2023-03-23,SKU_005,WH_Main,116.12,30,30,671,14,31,395,2023,3,3
2023-03-24,SKU_005,WH_Main,116.12,28,28,643,2,10,62,2023,3,4
2023-03-25,SKU_005,WH_Main,116.12,32,32,611,12,31,343,2023,3,5
2023-03-26,SKU_005,WH_Main,116.12,32,32,579,7,21,203,2023,3,6
2023-03-27,SKU_005,WH_Main,116.12,34,34,545,10,26,286,2023,3,0
2023-03-28,SKU_005,WH_Main,116.12,45,45,500,5,18,148,2023,3,1
2023-03-29,SKU_005,WH_Main,116.12,44,44,456,11,30,316,2023,3,2
2023-03-30,SKU_005,WH_Main,116.12,21,21,435,7,21,203,2023,3,3
2023-03-31,SKU_005,WH_Main,116.12,31,31,404,10,28,288,2023,3,4
2023-04-01,SKU_005,WH_Main,116.12,43,43,361,10,30,290,2023,4,5
2023-04-02,SKU_005,WH_Main,116.12,35,35,326,10,26,286,2023,4,6
2023-04-03,SKU_005,WH_Main,116.12,38,38,288,5,20,150,2023,4,0
2023-04-04,SKU_005,WH_Main,116.12,35,35,253,14,33,397,2023,4,1
2023-04-05,SKU_005,WH_Main,116.12,36,36,217,15,38,428,2023,4,2
2023-04-06,SKU_005,WH_Main,116.12,34,34,183,12,34,346,2023,4,3
2023-04-07,SKU_005,WH_Main,116.12,27,27,743,11,29,315,2023,4,4
2023-04-08,SKU_005,WH_Main,116.12,46,46,697,7,25,207,2023,4,5
2023-04-09,SKU_005,WH_Main,116.12,30,30,667,7,23,205,2023,4,6
2023-04-10,SKU_005,WH_Main,116.12,38,38,629,12,29,341,2023,4,0
2023-04-11,SKU_005,WH_Main,116.12,44,44,585,6,25,181,2023,4,1
2023-04-12,SKU_005,WH_Main,116.12,40,40,545,10,25,285,2023,4,2
2023-04-13,SKU_005,WH_Main,116.12,37,37,508,11,26,312,2023,4,3
2023-04-14,SKU_005,WH_Main,116.12,35,35,473,14,32,396,2023,4,4
2023-04-15,SKU_005,WH_Main,116.12,31,31,442,12,29,341,2023,4,5
2023-04-16,SKU_005,WH_Main,116.12,44,44,398,13,35,373,2023,4,6
2023-04-17,SKU_005,WH_Main,116.12,35,35,363,10,26,286,2023,4,0
2023-04-18,SKU_005,WH_Main,116.12,35,35,328,10,27,287,2023,4,1
2023-04-19,SKU_005,WH_Main,116.12,37,37,291,15,37,427,2023,4,2
2023-04-20,SKU_005,WH_Main,116.12,27,27,264,9,26,260,2023,4,3
2023-04-21,SKU_005,WH_Main,116.12,26,26,238,10,24,284,2023,4,4
2023-04-22,SKU_005,WH_Main,116.12,42,42,196,8,25,233,2023,4,5
2023-04-23,SKU_005,WH_Main,116.12,44,44,152,6,23,179,2023,4,6
2023-04-24,SKU_005,WH_Main,116.12,29,29,123,12,29,341,2023,4,0
2023-04-25,SKU_005,WH_Main,116.12,45,45,78,11,31,317,2023,4,1
2023-04-26,SKU_005,WH_Main,116.12,32,32,46,11,30,316,2023,4,2
2023-04-27,SKU_005,WH_Main,116.12,23,23,23,13,26,364,2023,4,3
2023-04-28,SKU_005,WH_Main,116.12,23,33,0,8,24,232,2023,4,4
2023-04-29,SKU_005,WH_Main,116.12,0,37,0,14,29,393,2023,4,5
2023-04-30,SKU_005,WH_Main,116.12,0,26,0,10,27,287,2023,4,6
2023-05-01,SKU_005,WH_Main,116.12,0,40,0,6,22,178,2023,5,0
2023-05-02,SKU_005,WH_Main,116.12,0,37,0,7,21,203,2023,5,1
2023-05-03,SKU_005,WH_Main,116.12,0,29,0,11,32,318,2023,5,2
2023-05-04,SKU_005,WH_Main,116.12,0,37,0,12,30,342,2023,5,3
2023-05-05,SKU_005,WH_Main,116.12,0,38,0,9,24,258,2023,5,4
2023-05-06,SKU_005,WH_Main,116.12,0,49,0,11,27,313,2023,5,5
2023-05-07,SKU_005,WH_Main,116.12,0,38,569,10,26,286,2023,5,6
2023-05-08,SKU_005,WH_Main,116.12,33,33,536,11,27,313,2023,5,0
2023-05-09,SKU_005,WH_Main,116.12,39,39,497,14,28,392,2023,5,1
2023-05-10,SKU_005,WH_Main,116.12,39,39,458,12,29,341,2023,5,2
2023-05-11,SKU_005,WH_Main,116.12,37,37,421,8,24,232,2023,5,3
2023-05-12,SKU_005,WH_Main,116.12,35,35,386,11,29,315,2023,5,4
2023-05-13,SKU_005,WH_Main,116.12,41,41,345,11,28,314,2023,5,5
2023-05-14,SKU_005,WH_Main,116.12,36,36,309,12,31,343,2023,5,6
2023-05-15,SKU_005,WH_Main,116.12,36,36,273,14,34,398,2023,5,0
2023-05-16,SKU_005,WH_Main,116.12,39,39,234,5,21,151,2023,5,1
2023-05-17,SKU_005,WH_Main,116.12,33,33,201,6,24,180,2023,5,2
2023-05-18,SKU_005,WH_Main,116.12,46,46,155,12,30,342,2023,5,3
2023-05-19,SKU_005,WH_Main,116.12,31,31,124,10,27,287,2023,5,4
2023-05-20,SKU_005,WH_Main,116.12,37,37,87,11,30,316,2023,5,5
2023-05-21,SKU_005,WH_Main,116.12,39,39,48,9,27,261,2023,5,6
2023-05-22,SKU_005,WH_Main,116.12,44,44,4,12,29,341,2023,5,0
2023-05-23,SKU_005,WH_Main,116.12,4,42,0,13,30,368,2023,5,1
2023-05-24,SKU_005,WH_Main,116.12,0,38,0,8,28,236,2023,5,2
2023-05-25,SKU_005,WH_Main,116.12,0,34,0,14,33,397,2023,5,3
2023-05-26,SKU_005,WH_Main,116.12,0,32,0,11,29,315,2023,5,4
2023-05-27,SKU_005,WH_Main,116.12,0,39,0,13,30,368,2023,5,5
2023-05-28,SKU_005,WH_Main,116.12,0,40,0,10,31,291,2023,5,6
2023-05-29,SKU_005,WH_Main,116.12,0,35,0,10,26,286,2023,5,0
2023-05-30,SKU_005,WH_Main,116.12,0,53,0,7,23,205,2023,5,1
2023-05-31,SKU_005,WH_Main,116.12,0,28,0,9,29,263,2023,5,2
2023-06-01,SKU_005,WH_Main,116.12,0,29,0,5,22,152,2023,6,3
2023-06-02,SKU_005,WH_Main,116.12,0,28,716,15,37,427,2023,6,4
2023-06-03,SKU_005,WH_Main,116.12,46,46,670,12,27,339,2023,6,5
2023-06-04,SKU_005,WH_Main,116.12,50,50,620,14,37,401,2023,6,6
2023-06-05,SKU_005,WH_Main,116.12,46,46,574,12,28,340,2023,6,0
2023-06-06,SKU_005,WH_Main,116.12,41,41,533,10,26,286,2023,6,1
2023-06-07,SKU_005,WH_Main,116.12,29,29,504,11,29,315,2023,6,2
2023-06-08,SKU_005,WH_Main,116.12,43,43,461,9,25,259,2023,6,3
2023-06-09,SKU_005,WH_Main,116.12,31,31,430,8,25,233,2023,6,4
2023-06-10,SKU_005,WH_Main,116.12,46,46,384,11,32,318,2023,6,5
2023-06-11,SKU_005,WH_Main,116.12,43,43,341,9,26,260,2023,6,6
2023-06-12,SKU_005,WH_Main,116.12,40,40,301,10,27,287,2023,6,0
2023-06-13,SKU_005,WH_Main,116.12,29,29,272,6,21,177,2023,6,1
2023-06-14,SKU_005,WH_Main,116.12,30,30,242,11,26,312,2023,6,2
2023-06-15,SKU_005,WH_Main,116.12,41,41,201,8,24,232,2023,6,3
2023-06-16,SKU_005,WH_Main,116.12,36,36,710,8,23,231,2023,6,4
2023-06-17,SKU_005,WH_Main,116.12,44,44,666,9,23,257,2023,6,5
2023-06-18,SKU_005,WH_Main,116.12,33,33,633,11,29,315,2023,6,6
2023-06-19,SKU_005,WH_Main,116.12,30,30,603,17,32,474,2023,6,0
2023-06-20,SKU_005,WH_Main,116.12,30,30,573,8,23,231,2023,6,1
2023-06-21,SKU_005,WH_Main,116.12,36,36,537,5,19,149,2023,6,2
2023-06-22,SKU_005,WH_Main,116.12,28,28,509,12,27,339,2023,6,3
2023-06-23,SKU_005,WH_Main,116.12,36,36,473,7,25,207,2023,6,4
2023-06-24,SKU_005,WH_Main,116.12,53,53,420,13,29,367,2023,6,5
2023-06-25,SKU_005,WH_Main,116.12,52,52,368,14,28,392,2023,6,6
2023-06-26,SKU_005,WH_Main,116.12,43,43,325,13,32,370,2023,6,0
2023-06-27,SKU_005,WH_Main,116.12,27,27,298,8,22,230,2023,6,1
2023-06-28,SKU_005,WH_Main,116.12,40,40,258,12,31,343,2023,6,2
2023-06-29,SKU_005,WH_Main,116.12,34,34,731,10,27,287,2023,6,3
2023-06-30,SKU_005,WH_Main,116.12,37,37,694,7,25,207,2023,6,4
2023-07-01,SKU_005,WH_Main,116.12,54,54,640,12,29,341,2023,7,5
2023-07-02,SKU_005,WH_Main,116.12,31,31,609,5,19,149,2023,7,6
2023-07-03,SKU_005,WH_Main,116.12,33,33,576,11,27,313,2023,7,0
2023-07-04,SKU_005,WH_Main,116.12,41,41,535,6,23,179,2023,7,1
2023-07-05,SKU_005,WH_Main,116.12,43,43,492,9,23,257,2023,7,2
2023-07-06,SKU_005,WH_Main,116.12,29,29,463,11,27,313,2023,7,3
2023-07-07,SKU_005,WH_Main,116.12,40,40,423,14,30,394,2023,7,4
2023-07-08,SKU_005,WH_Main,116.12,47,47,1060,15,34,424,2023,7,5
2023-07-09,SKU_005,WH_Main,116.12,34,34,1026,15,35,425,2023,7,6
2023-07-10,SKU_005,WH_Main,116.12,41,41,985,12,29,341,2023,7,0
2023-07-11,SKU_005,WH_Main,116.12,36,36,949,11,31,317,2023,7,1
2023-07-12,SKU_005,WH_Main,116.12,30,30,919,7,21,203,2023,7,2
2023-07-13,SKU_005,WH_Main,116.12,36,36,883,4,18,122,2023,7,3
2023-07-14,SKU_005,WH_Main,116.12,35,35,848,10,25,285,2023,7,4
2023-07-15,SKU_005,WH_Main,116.12,45,45,803,9,27,261,2023,7,5
2023-07-16,SKU_005,WH_Main,116.12,49,49,754,12,29,341,2023,7,6
2023-07-17,SKU_005,WH_Main,116.12,34,34,720,11,24,310,2023,7,0
2023-07-18,SKU_005,WH_Main,116.12,39,39,681,10,29,289,2023,7,1
2023-07-19,SKU_005,WH_Main,116.12,26,26,655,13,32,370,2023,7,2
2023-07-20,SKU_005,WH_Main,116.12,43,43,612,14,30,394,2023,7,3
2023-07-21,SKU_005,WH_Main,116.12,44,44,568,17,34,476,2023,7,4
2023-07-22,SKU_005,WH_Main,116.12,50,50,518,7,21,203,2023,7,5
2023-07-23,SKU_005,WH_Main,116.12,34,34,484,12,35,347,2023,7,6
2023-07-24,SKU_005,WH_Main,116.12,35,35,449,9,26,260,2023,7,0
2023-07-25,SKU_005,WH_Main,116.12,43,43,406,13,31,369,2023,7,1
2023-07-26,SKU_005,WH_Main,116.12,47,47,359,10,30,290,2023,7,2
2023-07-27,SKU_005,WH_Main,116.12,36,36,323,8,23,231,2023,7,3
2023-07-28,SKU_005,WH_Main,116.12,34,34,289,10,24,284,2023,7,4
2023-07-29,SKU_005,WH_Main,116.12,40,40,249,10,25,285,2023,7,5
2023-07-30,SKU_005,WH_Main,116.12,45,45,204,5,19,149,2023,7,6
2023-07-31,SKU_005,WH_Main,116.12,48,48,156,13,28,366,2023,7,0
2023-08-01,SKU_005,WH_Main,116.12,34,34,122,10,28,288,2023,8,1
2023-08-02,SKU_005,WH_Main,116.12,35,35,87,10,27,287,2023,8,2
2023-08-03,SKU_005,WH_Main,116.12,33,33,54,11,25,311,2023,8,3
2023-08-04,SKU_005,WH_Main,116.12,32,32,22,7,24,206,2023,8,4
2023-08-05,SKU_005,WH_Main,116.12,22,49,0,12,28,340,2023,8,5
2023-08-06,SKU_005,WH_Main,116.12,0,32,0,10,26,286,2023,8,6
2023-08-07,SKU_005,WH_Main,116.12,0,37,0,1,8,34,2023,8,0
2023-08-08,SKU_005,WH_Main,116.12,0,38,402,6,18,174,2023,8,1
2023-08-09,SKU_005,WH_Main,116.12,33,33,369,13,30,368,2023,8,2
2023-08-10,SKU_005,WH_Main,116.12,32,32,337,10,30,290,2023,8,3
2023-08-11,SKU_005,WH_Main,116.12,35,35,302,13,33,371,2023,8,4
2023-08-12,SKU_005,WH_Main,116.12,45,45,257,10,30,290,2023,8,5
2023-08-13,SKU_005,WH_Main,116.12,42,42,215,7,22,204,2023,8,6
2023-08-14,SKU_005,WH_Main,116.12,41,41,174,10,26,286,2023,8,0
2023-08-15,SKU_005,WH_Main,116.12,43,43,131,9,25,259,2023,8,1
2023-08-16,SKU_005,WH_Main,116.12,41,41,831,14,31,395,2023,8,2
2023-08-17,SKU_005,WH_Main,116.12,42,42,789,9,26,260,2023,8,3
2023-08-18,SKU_005,WH_Main,116.12,31,31,758,17,34,476,2023,8,4
2023-08-19,SKU_005,WH_Main,116.12,49,49,709,12,30,342,2023,8,5
2023-08-20,SKU_005,WH_Main,116.12,42,42,667,6,21,177,2023,8,6
2023-08-21,SKU_005,WH_Main,116.12,35,35,632,13,27,365,2023,8,0
2023-08-22,SKU_005,WH_Main,116.12,30,30,602,11,26,312,2023,8,1
2023-08-23,SKU_005,WH_Main,116.12,38,38,564,9,24,258,2023,8,2
2023-08-24,SKU_005,WH_Main,116.12,32,32,532,9,27,261,2023,8,3
2023-08-25,SKU_005,WH_Main,116.12,44,44,488,14,32,396,2023,8,4
2023-08-26,SKU_005,WH_Main,116.12,41,41,447,9,29,263,2023,8,5
2023-08-27,SKU_005,WH_Main,116.12,39,39,408,6,22,178,2023,8,6
2023-08-28,SKU_005,WH_Main,116.12,30,30,378,9,25,259,2023,8,0
2023-08-29,SKU_005,WH_Main,116.12,33,33,345,12,32,344,2023,8,1
2023-08-30,SKU_005,WH_Main,116.12,49,49,296,14,35,399,2023,8,2
2023-08-31,SKU_005,WH_Main,116.12,45,45,251,10,23,283,2023,8,3
2023-09-01,SKU_005,WH_Main,116.12,43,43,644,13,27,365,2023,9,4
2023-09-02,SKU_005,WH_Main,116.12,38,38,606,10,29,289,2023,9,5
2023-09-03,SKU_005,WH_Main,116.12,37,37,569,13,28,366,2023,9,6
2023-09-04,SKU_005,WH_Main,116.12,33,33,536,12,28,340,2023,9,0
2023-09-05,SKU_005,WH_Main,116.12,34,34,502,13,29,367,2023,9,1
2023-09-06,SKU_005,WH_Main,116.12,32,32,470,15,34,424,2023,9,2
2023-09-07,SKU_005,WH_Main,116.12,34,34,436,6,23,179,2023,9,3
2023-09-08,SKU_005,WH_Main,116.12,33,33,403,10,28,288,2023,9,4
2023-09-09,SKU_005,WH_Main,116.12,41,41,362,15,34,424,2023,9,5
2023-09-10,SKU_005,WH_Main,116.12,38,38,324,13,32,370,2023,9,6
2023-09-11,SKU_005,WH_Main,116.12,33,33,291,11,28,314,2023,9,0
2023-09-12,SKU_005,WH_Main,116.12,27,27,264,7,20,202,2023,9,1
2023-09-13,SKU_005,WH_Main,116.12,42,42,222,9,23,257,2023,9,2
2023-09-14,SKU_005,WH_Main,116.12,35,35,187,11,27,313,2023,9,3
2023-09-15,SKU_005,WH_Main,116.12,24,24,653,15,31,421,2023,9,4
2023-09-16,SKU_005,WH_Main,116.12,40,40,613,12,30,342,2023,9,5
2023-09-17,SKU_005,WH_Main,116.12,38,38,575,9,27,261,2023,9,6
2023-09-18,SKU_005,WH_Main,116.12,31,31,544,11,29,315,2023,9,0
2023-09-19,SKU_005,WH_Main,116.12,24,24,520,5,21,151,2023,9,1
2023-09-20,SKU_005,WH_Main,116.12,34,34,486,12,25,337,2023,9,2
2023-09-21,SKU_005,WH_Main,116.12,34,34,452,10,29,289,2023,9,3
2023-09-22,SKU_005,WH_Main,116.12,32,32,420,10,28,288,2023,9,4
2023-09-23,SKU_005,WH_Main,116.12,37,37,383,13,26,364,2023,9,5
2023-09-24,SKU_005,WH_Main,116.12,37,37,346,12,30,342,2023,9,6
2023-09-25,SKU_005,WH_Main,116.12,32,32,314,7,23,205,2023,9,0
2023-09-26,SKU_005,WH_Main,116.12,40,40,274,6,21,177,2023,9,1
2023-09-27,SKU_005,WH_Main,116.12,34,34,794,11,26,312,2023,9,2
2023-09-28,SKU_005,WH_Main,116.12,29,29,765,8,26,234,2023,9,3
2023-09-29,SKU_005,WH_Main,116.12,40,40,725,13,29,367,2023,9,4
2023-09-30,SKU_005,WH_Main,116.12,32,32,693,16,37,453,2023,9,5
2023-10-01,SKU_005,WH_Main,116.12,46,46,647,4,18,122,2023,10,6
2023-10-02,SKU_005,WH_Main,116.12,47,47,600,15,32,422,2023,10,0
2023-10-03,SKU_005,WH_Main,116.12,37,37,563,7,23,205,2023,10,1
2023-10-04,SKU_005,WH_Main,116.12,44,44,519,19,42,536,2023,10,2
2023-10-05,SKU_005,WH_Main,116.12,37,37,482,9,25,259,2023,10,3
2023-10-06,SKU_005,WH_Main,116.12,27,27,455,9,28,262,2023,10,4
2023-10-07,SKU_005,WH_Main,116.12,32,32,423,11,27,313,2023,10,5
2023-10-08,SKU_005,WH_Main,116.12,26,26,397,16,33,449,2023,10,6
2023-10-09,SKU_005,WH_Main,116.12,38,38,359,14,32,396,2023,10,0
2023-10-10,SKU_005,WH_Main,116.12,28,28,331,7,24,206,2023,10,1
2023-10-11,SKU_005,WH_Main,116.12,27,27,1072,14,34,398,2023,10,2
2023-10-12,SKU_005,WH_Main,116.12,42,42,1030,14,35,399,2023,10,3
2023-10-13,SKU_005,WH_Main,116.12,29,29,1001,11,28,314,2023,10,4
2023-10-14,SKU_005,WH_Main,116.12,45,45,956,7,21,203,2023,10,5
2023-10-15,SKU_005,WH_Main,116.12,29,29,927,13,33,371,2023,10,6
2023-10-16,SKU_005,WH_Main,116.12,30,30,897,12,28,340,2023,10,0
2023-10-17,SKU_005,WH_Main,116.12,36,36,861,12,24,336,2023,10,1
2023-10-18,SKU_005,WH_Main,116.12,37,37,824,9,26,260,2023,10,2
2023-10-19,SKU_005,WH_Main,116.12,34,34,790,5,21,151,2023,10,3
2023-10-20,SKU_005,WH_Main,116.12,29,29,761,10,23,283,2023,10,4
2023-10-21,SKU_005,WH_Main,116.12,39,39,722,9,27,261,2023,10,5
2023-10-22,SKU_005,WH_Main,116.12,29,29,693,15,31,421,2023,10,6
2023-10-23,SKU_005,WH_Main,116.12,26,26,667,5,19,149,2023,10,0
2023-10-24,SKU_005,WH_Main,116.12,31,31,636,5,19,149,2023,10,1
2023-10-25,SKU_005,WH_Main,116.12,40,40,596,12,31,343,2023,10,2
2023-10-26,SKU_005,WH_Main,116.12,33,33,563,10,25,285,2023,10,3
2023-10-27,SKU_005,WH_Main,116.12,30,30,533,10,25,285,2023,10,4
2023-10-28,SKU_005,WH_Main,116.12,30,30,503,11,30,316,2023,10,5
2023-10-29,SKU_005,WH_Main,116.12,30,30,473,12,29,341,2023,10,6
2023-10-30,SKU_005,WH_Main,116.12,26,26,447,11,27,313,2023,10,0
2023-10-31,SKU_005,WH_Main,116.12,39,39,408,7,23,205,2023,10,1
2023-11-01,SKU_005,WH_Main,116.12,28,28,380,13,32,370,2023,11,2
2023-11-02,SKU_005,WH_Main,116.12,24,24,356,11,27,313,2023,11,3
2023-11-03,SKU_005,WH_Main,116.12,33,33,323,9,26,260,2023,11,4
2023-11-04,SKU_005,WH_Main,116.12,34,34,289,10,28,288,2023,11,5
2023-11-05,SKU_005,WH_Main,116.12,36,36,253,13,31,369,2023,11,6
2023-11-06,SKU_005,WH_Main,116.12,40,40,213,11,27,313,2023,11,0
2023-11-07,SKU_005,WH_Main,116.12,27,27,859,11,29,315,2023,11,1
2023-11-08,SKU_005,WH_Main,116.12,31,31,828,10,26,286,2023,11,2
2023-11-09,SKU_005,WH_Main,116.12,34,34,794,11,27,313,2023,11,3
2023-11-10,SKU_005,WH_Main,116.12,35,35,759,9,26,260,2023,11,4
2023-11-11,SKU_005,WH_Main,116.12,38,38,721,10,26,286,2023,11,5
2023-11-12,SKU_005,WH_Main,116.12,35,35,686,15,32,422,2023,11,6
2023-11-13,SKU_005,WH_Main,116.12,20,20,666,15,29,419,2023,11,0
2023-11-14,SKU_005,WH_Main,116.12,36,36,630,9,20,254,2023,11,1
2023-11-15,SKU_005,WH_Main,116.12,34,34,596,12,29,341,2023,11,2
2023-11-16,SKU_005,WH_Main,116.12,33,33,563,8,25,233,2023,11,3
2023-11-17,SKU_005,WH_Main,116.12,31,31,532,9,26,260,2023,11,4
2023-11-18,SKU_005,WH_Main,116.12,34,34,498,12,31,343,2023,11,5
2023-11-19,SKU_005,WH_Main,116.12,28,28,470,8,25,233,2023,11,6
2023-11-20,SKU_005,WH_Main,116.12,29,29,441,13,31,369,2023,11,0
2023-11-21,SKU_005,WH_Main,116.12,25,25,416,9,27,261,2023,11,1
2023-11-22,SKU_005,WH_Main,116.12,38,38,378,15,32,422,2023,11,2
2023-11-23,SKU_005,WH_Main,116.12,38,38,340,11,25,311,2023,11,3
2023-11-24,SKU_005,WH_Main,116.12,34,34,306,11,28,314,2023,11,4
2023-11-25,SKU_005,WH_Main,116.12,34,34,272,8,25,233,2023,11,5
2023-11-26,SKU_005,WH_Main,116.12,23,23,249,13,32,370,2023,11,6
2023-11-27,SKU_005,WH_Main,116.12,16,16,233,7,22,204,2023,11,0
2023-11-28,SKU_005,WH_Main,116.12,27,27,206,14,33,397,2023,11,1
2023-11-29,SKU_005,WH_Main,116.12,23,23,183,11,30,316,2023,11,2
2023-11-30,SKU_005,WH_Main,116.12,34,34,736,10,29,289,2023,11,3
2023-12-01,SKU_005,WH_Main,116.12,21,21,715,8,24,232,2023,12,4
2023-12-02,SKU_005,WH_Main,116.12,27,27,688,19,39,533,2023,12,5
2023-12-03,SKU_005,WH_Main,116.12,37,37,651,10,26,286,2023,12,6
2023-12-04,SKU_005,WH_Main,116.12,31,31,620,11,26,312,2023,12,0
2023-12-05,SKU_005,WH_Main,116.12,42,42,578,15,32,422,2023,12,1
2023-12-06,SKU_005,WH_Main,116.12,30,30,548,7,22,204,2023,12,2
2023-12-07,SKU_005,WH_Main,116.12,22,22,526,10,28,288,2023,12,3
2023-12-08,SKU_005,WH_Main,116.12,22,22,504,14,33,397,2023,12,4
2023-12-09,SKU_005,WH_Main,116.12,28,28,476,15,28,418,2023,12,5
2023-12-10,SKU_005,WH_Main,116.12,31,31,445,9,27,261,2023,12,6
2023-12-11,SKU_005,WH_Main,116.12,35,35,410,12,26,338,2023,12,0
2023-12-12,SKU_005,WH_Main,116.12,30,30,380,14,30,394,2023,12,1
2023-12-13,SKU_005,WH_Main,116.12,33,33,347,7,26,208,2023,12,2
2023-12-14,SKU_005,WH_Main,116.12,22,22,325,8,25,233,2023,12,3
2023-12-15,SKU_005,WH_Main,116.12,27,27,298,13,28,366,2023,12,4
2023-12-16,SKU_005,WH_Main,116.12,29,29,269,9,23,257,2023,12,5
2023-12-17,SKU_005,WH_Main,116.12,36,36,233,14,33,397,2023,12,6
2023-12-18,SKU_005,WH_Main,116.12,37,37,196,10,26,286,2023,12,0
2023-12-19,SKU_005,WH_Main,116.12,40,40,639,11,32,318,2023,12,1
2023-12-20,SKU_005,WH_Main,116.12,25,25,614,6,21,177,2023,12,2
2023-12-21,SKU_005,WH_Main,116.12,32,32,582,10,28,288,2023,12,3
2023-12-22,SKU_005,WH_Main,116.12,21,21,561,8,24,232,2023,12,4
2023-12-23,SKU_005,WH_Main,116.12,36,36,525,8,24,232,2023,12,5
2023-12-24,SKU_005,WH_Main,116.12,32,32,493,10,29,289,2023,12,6
2023-12-25,SKU_005,WH_Main,116.12,25,25,468,11,33,319,2023,12,0
2023-12-26,SKU_005,WH_Main,116.12,18,18,450,12,31,343,2023,12,1
2023-12-27,SKU_005,WH_Main,116.12,18,18,432,11,30,316,2023,12,2
2023-12-28,SKU_005,WH_Main,116.12,14,14,418,10,26,286,2023,12,3
2023-12-29,SKU_005,WH_Main,116.12,38,38,380,11,29,315,2023,12,4
2023-12-30,SKU_005,WH_Main,116.12,33,33,347,7,21,203,2023,12,5
2023-12-31,SKU_005,WH_Main,116.12,25,25,322,5,20,150,2023,12,6
2024-01-01,SKU_005,WH_Main,116.12,26,26,296,12,27,339,2024,1,0
2024-01-02,SKU_005,WH_Main,116.12,30,30,266,8,24,232,2024,1,1
2024-01-03,SKU_005,WH_Main,116.12,24,24,242,5,21,151,2024,1,2
2024-01-04,SKU_005,WH_Main,116.12,28,28,214,13,30,368,2024,1,3
2024-01-05,SKU_005,WH_Main,116.12,30,30,184,4,17,121,2024,1,4
2024-01-06,SKU_005,WH_Main,116.12,32,32,152,12,31,343,2024,1,5
2024-01-07,SKU_005,WH_Main,116.12,23,23,129,14,31,395,2024,1,6
2024-01-08,SKU_005,WH_Main,116.12,17,17,112,9,28,262,2024,1,0
2024-01-09,SKU_005,WH_Main,116.12,16,16,96,12,26,338,2024,1,1
2024-01-10,SKU_005,WH_Main,116.12,21,21,75,8,22,230,2024,1,2
2024-01-11,SKU_005,WH_Main,116.12,19,19,484,11,23,309,2024,1,3
2024-01-12,SKU_005,WH_Main,116.12,24,24,460,10,31,291,2024,1,4
2024-01-13,SKU_005,WH_Main,116.12,28,28,432,11,27,313,2024,1,5
2024-01-14,SKU_005,WH_Main,116.12,23,23,409,12,28,340,2024,1,6
2024-01-15,SKU_005,WH_Main,116.12,28,28,381,12,28,340,2024,1,0
2024-01-16,SKU_005,WH_Main,116.12,22,22,359,12,27,339,2024,1,1
2024-01-17,SKU_005,WH_Main,116.12,32,32,327,14,33,397,2024,1,2
2024-01-18,SKU_005,WH_Main,116.12,28,28,299,7,25,207,2024,1,3
2024-01-19,SKU_005,WH_Main,116.12,21,21,278,12,27,339,2024,1,4
2024-01-20,SKU_005,WH_Main,116.12,25,25,253,11,31,317,2024,1,5
2024-01-21,SKU_005,WH_Main,116.12,26,26,227,11,30,316,2024,1,6
2024-01-22,SKU_005,WH_Main,116.12,28,28,199,12,34,346,2024,1,0
2024-01-23,SKU_005,WH_Main,116.12,29,29,170,8,24,232,2024,1,1
2024-01-24,SKU_005,WH_Main,116.12,20,20,150,9,27,261,2024,1,2
2024-01-25,SKU_005,WH_Main,116.12,26,26,124,11,31,317,2024,1,3
2024-01-26,SKU_005,WH_Main,116.12,23,23,101,12,29,341,2024,1,4
2024-01-27,SKU_005,WH_Main,116.12,22,22,79,6,21,177,2024,1,5
2024-01-28,SKU_005,WH_Main,116.12,32,32,47,10,26,286,2024,1,6
2024-01-29,SKU_005,WH_Main,116.12,28,28,19,12,29,341,2024,1,0
